latitude,longitude,name,country,placeID,Rcuisine,location,cuisine,h3_index_6,h3_index_9,h3_index_12
53.054644953128985,-89.06897684893354,,,144249,,"{'lat': 53.054644953128985, 'lon': -89.06897684893354}",['Fast_Food'],860ed2b77ffffff,890ed2b7173ffff,8c0ed2b717343ff
-24.326202354832247,143.56175311395407,,,144250,,"{'lat': -24.326202354832247, 'lon': 143.56175311395407}","['Mexican', 'Japanese']",869d62b17ffffff,899d62b14a3ffff,8c9d62b14a139ff
62.05044407438902,116.70936962512928,,,144251,,"{'lat': 62.05044407438902, 'lon': 116.70936962512928}",['Italian'],861574027ffffff,8915740216bffff,8c1574023a6dbff
70.13924751024848,-159.37857599364952,,,144252,,"{'lat': 70.13924751024848, 'lon': -159.37857599364952}",['Cafeteria'],860d1c237ffffff,890d1c23233ffff,8c0d1c2323131ff
50.81629240491651,-62.09453587126144,,,144253,,"{'lat': 50.81629240491651, 'lon': -62.09453587126144}","['Italian', 'Bar', 'Cafeteria']",861b960dfffffff,891b960d913ffff,8c1b960d91057ff
-1.104970298450013,-47.827624442339584,,,144254,,"{'lat': -1.104970298450013, 'lon': -47.827624442339584}","['Fast_Food', 'Spanish']",868046ce7ffffff,898046ce537ffff,8c8046ce534b7ff
-17.06750320313038,36.813510921804266,,,144255,,"{'lat': -17.06750320313038, 'lon': 36.813510921804266}","['Fast_Food', 'Mexican', 'Bar']",8697a1957ffffff,8997a195edbffff,8c97a195eda51ff
47.36188404124052,-117.31539308586562,,,144256,,"{'lat': 47.361884041240515, 'lon': -117.31539308586562}",['Fast_Food'],86288a657ffffff,89288a653c7ffff,8c288a653c6c3ff
-4.289949451162137,29.501749735292265,,,144257,,"{'lat': -4.289949451162137, 'lon': 29.501749735292265}","['Cafeteria', 'Mexican', 'French']",8696d6da7ffffff,8996d6da277ffff,8c96d6da2664bff
71.21303768889402,-29.548802721266355,,,144258,,"{'lat': 71.21303768889402, 'lon': -29.548802721266355}",['Italian'],860606d37ffffff,890606d3333ffff,8c0606d333327ff
22.096046673831975,106.26658374846608,,,144259,,"{'lat': 22.096046673831978, 'lon': 106.26658374846608}",['Bakery'],86415eb57ffffff,89415eb550fffff,8c415eb550ec3ff
77.95267075848912,-99.9030360221858,,,144260,,"{'lat': 77.95267075848912, 'lon': -99.9030360221858}","['Spanish', 'Mexican']",86020c4efffffff,89020c4e95bffff,8c020c4e95b63ff
-20.719958110457696,34.06869112870626,,,144261,,"{'lat': -20.719958110457696, 'lon': 34.06869112870626}","['Fast_Food', 'Cafeteria']",86970616fffffff,8997061690fffff,8c97061690d61ff
-4.457086757743447,35.62022750762759,,,144262,,"{'lat': -4.457086757743447, 'lon': 35.62022750762759}","['Bakery', 'Italian', 'Spanish']",869690a9fffffff,899690a9b03ffff,8c9690a9b01e7ff
-25.45075027054552,-59.58121440830999,,,144263,,"{'lat': -25.45075027054552, 'lon': -59.58121440830999}",['Fast_Food'],86a94ddafffffff,89a94dda993ffff,8ca94ddad2d25ff
65.86458403491245,-38.541364895837205,,,144264,,"{'lat': 65.86458403491245, 'lon': -38.541364895837205}",['Italian'],8606e5147ffffff,8906e5141afffff,8c06e5141af27ff
-1.8196532956511573,-56.47181963309932,,,144265,,"{'lat': -1.8196532956511575, 'lon': -56.471819633099315}","['Japanese', 'Spanish']",868a9da57ffffff,898a9da564fffff,8c8a9da564c51ff
42.78309611057418,80.44853351629087,,,144266,,"{'lat': 42.78309611057418, 'lon': 80.44853351629087}","['French', 'Spanish']",8620c5917ffffff,8920c59156bffff,8c20c59156aa5ff
56.62313801288276,26.531219304471733,,,144267,,"{'lat': 56.62313801288276, 'lon': 26.531219304471733}",['Spanish'],861f6e837ffffff,891f6e8309bffff,8c1f6e830d6dbff
59.91605919325842,92.08298380638166,,,144268,,"{'lat': 59.91605919325842, 'lon': 92.08298380638166}","['Fast_Food', 'Spanish']",860aa5817ffffff,890aa598937ffff,8c0aa59893689ff
45.71883432041976,104.1272380746953,,,144269,,"{'lat': 45.71883432041976, 'lon': 104.1272380746953}",['Japanese'],86240c907ffffff,89240c9068fffff,8c240c9068e47ff
81.1780971020826,-36.341407495483935,,,144270,,"{'lat': 81.1780971020826, 'lon': -36.341407495483935}","['Mexican', 'Italian', 'Japanese']",86036584fffffff,89036584873ffff,8c03658487119ff
28.95451956387788,91.4756881210228,,,144271,,"{'lat': 28.95451956387788, 'lon': 91.47568812102281}","['Bakery', 'Japanese', 'Fast_Food']",863c54577ffffff,893c545716bffff,8c3c545716a37ff
-9.532786740928344,-36.149708296006565,,,144272,,"{'lat': -9.532786740928344, 'lon': -36.149708296006565}","['Spanish', 'Fast_Food']",8681858cfffffff,8981858cd8bffff,8c81858cd812dff
57.15310738119448,-131.124603322076,,,144273,,"{'lat': 57.153107381194474, 'lon': -131.124603322076}","['Bakery', 'Cafeteria', 'Spanish']",86139bad7ffffff,89139bad37bffff,8c139bad37a11ff
69.36259991390733,-114.15606967948376,,,144274,,"{'lat': 69.36259991390733, 'lon': -114.15606967948376}",['French'],8602d331fffffff,8902d331b87ffff,8c02d331b84e3ff
58.69048494065345,-132.78838457543335,,,144275,,"{'lat': 58.69048494065345, 'lon': -132.78838457543335}","['Bar', 'Spanish', 'Mexican']",861398937ffffff,8913989348bffff,8c13989348863ff
-7.545959014082932,-58.91798356648231,,,144276,,"{'lat': -7.545959014082932, 'lon': -58.917983566482306}","['Bakery', 'Cafeteria']",868a16617ffffff,898a1661143ffff,8c8a166114031ff
10.84822355510066,6.717337417815116,,,144277,,"{'lat': 10.84822355510066, 'lon': 6.717337417815116}",['French'],86581a857ffffff,89581a856b3ffff,8c581a856b329ff
54.82114088260826,-128.32092374636784,,,144278,,"{'lat': 54.82114088260826, 'lon': -128.32092374636784}","['Mexican', 'Fast_Food', 'Japanese']",861284387ffffff,8912843868fffff,8c12843868e8dff
67.07056074150412,-82.52135848932195,,,144279,,"{'lat': 67.07056074150412, 'lon': -82.52135848932195}","['Japanese', 'Bar']",860fae327ffffff,890fae32397ffff,8c0fae3239581ff
14.354300275555914,1.930849128062107,,,144280,,"{'lat': 14.354300275555914, 'lon': 1.930849128062107}","['Bar', 'French']",86598d827ffffff,89598d80483ffff,8c598d8048233ff
-25.75564121428353,15.41685296196394,,,144281,,"{'lat': -25.75564121428353, 'lon': 15.41685296196394}","['Fast_Food', 'Bar', 'Japanese']",86ad8d74fffffff,89ad8d74cb7ffff,8cad8d74cb69dff
34.40445307133393,85.73908484995474,,,144282,,"{'lat': 34.40445307133393, 'lon': 85.73908484995474}","['Mexican', 'Italian', 'Bakery']",863d54ac7ffffff,893d54ac33bffff,8c3d54ac338b1ff
48.9752796716118,-81.62717156528021,,,144283,,"{'lat': 48.9752796716118, 'lon': -81.62717156528021}",['Mexican'],860ecbb97ffffff,890ecbb91a7ffff,8c0ecbb91a431ff
14.40799424632128,8.88435865321776,,,144284,,"{'lat': 14.40799424632128, 'lon': 8.88435865321776}","['French', 'Cafeteria', 'Spanish']",86580ca1fffffff,89580ca1847ffff,8c580ca187a4bff
41.83524572603574,-113.04991953521656,,,144285,,"{'lat': 41.83524572603574, 'lon': -113.04991953521657}",['French'],8628b0d37ffffff,8928b0d3193ffff,8c28b0d319037ff
63.26532997000619,41.94278656659216,,,144286,,"{'lat': 63.26532997000619, 'lon': 41.94278656659216}","['Cafeteria', 'Japanese', 'Bakery']",861152667ffffff,891152666afffff,8c1152666ad13ff
43.44671050197836,80.33930467025442,,,144287,,"{'lat': 43.44671050197836, 'lon': 80.33930467025442}","['Bakery', 'Fast_Food']",8620eedb7ffffff,8920eedb53bffff,8c20eedb539c9ff
20.42718248937763,-3.7013124280069576,,,144288,,"{'lat': 20.42718248937763, 'lon': -3.7013124280069576}",['Bar'],8655616a7ffffff,8955616a627ffff,8c55616a6209bff
-2.396500077716375,25.68914270195691,,,144289,,"{'lat': -2.396500077716375, 'lon': 25.68914270195691}","['Japanese', 'French']",8696da9afffffff,8996da9a913ffff,8c96da9a912b3ff
52.700624831003736,87.80254031831578,,,144290,,"{'lat': 52.700624831003736, 'lon': 87.80254031831578}",['Spanish'],860b96597ffffff,890b9659387ffff,8c0b9659384b5ff
-1.844430935948445,40.25603209823407,,,144291,,"{'lat': -1.844430935948445, 'lon': 40.25603209823407}","['Bakery', 'Fast_Food', 'Spanish']",867a75c2fffffff,897a75c29c3ffff,8c7a75c29c2c7ff
37.87633501214535,14.344593402053649,,,144292,,"{'lat': 37.87633501214535, 'lon': 14.344593402053647}","['Cafeteria', 'Bakery']",861e9b4e7ffffff,891e9b4e0c7ffff,8c1e9b4e0c4d3ff
-14.547843064420777,16.68482095896843,,,144293,,"{'lat': -14.547843064420775, 'lon': 16.68482095896843}","['French', 'Japanese', 'Bakery']",869669b9fffffff,899669b994bffff,8c9669b994a31ff
-17.488340011793944,31.64038107092404,,,144294,,"{'lat': -17.488340011793944, 'lon': 31.640381070924036}",['Fast_Food'],869719ce7ffffff,899719ce283ffff,8c9719ce28287ff
69.89852103624813,113.03829944607264,,,144295,,"{'lat': 69.89852103624813, 'lon': 113.03829944607264}",['Japanese'],8605b0b67ffffff,8905b0b6223ffff,8c05b0b62233bff
58.524095013402686,66.38285710308597,,,144296,,"{'lat': 58.524095013402686, 'lon': 66.38285710308597}","['French', 'Mexican', 'Bar']",8610cb8a7ffffff,8910cb8a1d3ffff,8c10cb8a1d0a5ff
59.37276810102186,152.83003198614637,,,144297,,"{'lat': 59.37276810102186, 'lon': 152.83003198614637}","['Japanese', 'Bar']",861711897ffffff,8917118923bffff,8c17118923ac7ff
15.962097150470017,-0.6161187226964273,,,144298,,"{'lat': 15.962097150470015, 'lon': -0.6161187226964273}",['Bar'],8659ae997ffffff,8959ae994cbffff,8c59ae994cb21ff
43.88352436067038,-79.31482133653648,,,144299,,"{'lat': 43.88352436067038, 'lon': -79.31482133653648}",['Japanese'],862b9bd2fffffff,892b9bd28bbffff,8c2b9bd28ba55ff
18.32972514998447,-2.4344489723401352,,,144300,,"{'lat': 18.32972514998447, 'lon': -2.4344489723401352}","['Cafeteria', 'Japanese', 'Seafood']",865569197ffffff,895569190d3ffff,8c5569190c349ff
-29.84237706640618,150.83013568754853,,,144301,,"{'lat': -29.84237706640618, 'lon': 150.83013568754853}","['Seafood', 'Japanese', 'Cafeteria']",86bef5027ffffff,89bef502227ffff,8cbef50222403ff
66.5783482901315,116.9910635564912,,,144302,,"{'lat': 66.5783482901315, 'lon': 116.99106355649121}","['Seafood', 'Cafeteria', 'Mexican']",860596dafffffff,890596daaabffff,8c0596daaa9ebff
24.96075914418317,0.2619608255058381,,,144303,,"{'lat': 24.96075914418317, 'lon': 0.2619608255058381}","['Mexican', 'Italian']",86388b0b7ffffff,89388b0b3d7ffff,8c388b0b3d6ebff
63.11198451064273,66.23503166918994,,,144304,,"{'lat': 63.11198451064273, 'lon': 66.23503166918994}","['Bar', 'Bakery']",860b21a77ffffff,890b21a7693ffff,8c0b21a7691c5ff
-31.74690041532573,143.55739119203042,,,144305,,"{'lat': -31.746900415325726, 'lon': 143.55739119203042}","['Mexican', 'Bakery']",86be5a0d7ffffff,89be5a0d31bffff,8cbe5a0d31a99ff
40.89313302362217,85.76750146442066,,,144306,,"{'lat': 40.89313302362217, 'lon': 85.76750146442066}",['Seafood'],8620cb877ffffff,8920cb87177ffff,8c20cb8713925ff
48.23803786996086,19.44822267035548,,,144307,,"{'lat': 48.23803786996086, 'lon': 19.448222670355477}","['Bakery', 'French']",861e03b17ffffff,891e03b153bffff,8c1e03b1538a9ff
59.317038858445216,-103.81979520683788,,,144308,,"{'lat': 59.317038858445216, 'lon': -103.81979520683787}","['French', 'Japanese']",861264367ffffff,891264363abffff,8c1264363ab5bff
65.00996558180083,-136.35077480401912,,,144309,,"{'lat': 65.00996558180083, 'lon': -136.35077480401912}","['Cafeteria', 'Italian', 'Bar']",860d4d937ffffff,890d4d93143ffff,8c0d4d9314213ff
-45.50025204167251,-71.38737577324929,,,144310,,"{'lat': -45.50025204167251, 'lon': -71.38737577324929}",['Fast_Food'],86cf8a307ffffff,89cf8a30113ffff,8ccf8a30189b5ff
12.502023374667658,31.423791722261143,,,144311,,"{'lat': 12.502023374667658, 'lon': 31.423791722261143}",['Bar'],866b432b7ffffff,896b432b557ffff,8c6b432b556e5ff
46.39839240909703,58.29770063228318,,,144312,,"{'lat': 46.39839240909703, 'lon': 58.29770063228318}","['Japanese', 'Bar', 'Mexican']",86211602fffffff,89211602c3bffff,8c211602c390dff
56.490253534217175,29.72133242667761,,,144313,,"{'lat': 56.490253534217175, 'lon': 29.721332426677606}",['Fast_Food'],861f69d67ffffff,891f69d6443ffff,8c1f69d644311ff
63.72471487050042,-137.07999547186705,,,144314,,"{'lat': 63.72471487050042, 'lon': -137.07999547186705}","['Italian', 'Seafood']",8613a6cb7ffffff,8913a6cb21bffff,8c13a6cb21a33ff
56.40925349274114,52.70251887956397,,,144315,,"{'lat': 56.40925349274114, 'lon': 52.70251887956397}","['Spanish', 'Cafeteria', 'Bar']",8610f614fffffff,8910f614c07ffff,8c10f614c06b3ff
38.33017705871043,-7.189965977260954,,,144316,,"{'lat': 38.33017705871043, 'lon': -7.189965977260954}","['Bakery', 'French', 'Spanish']",863902097ffffff,893902095c3ffff,8c3902095c057ff
65.25717470338813,-14.349767026481402,,,144317,,"{'lat': 65.25717470338813, 'lon': -14.349767026481402}",['Spanish'],8607624c7ffffff,8907624c207ffff,8c07624c2044dff
-28.20481663066641,24.14056001640748,,,144318,,"{'lat': -28.204816630666414, 'lon': 24.140560016407477}","['Bakery', 'Bar', 'Fast_Food']",86adb6d07ffffff,89adb6d0ec3ffff,8cadb6d0ec00dff
72.96114809285734,-121.64947777460624,,,144319,,"{'lat': 72.96114809285734, 'lon': -121.64947777460623}","['Japanese', 'Spanish']",86028d59fffffff,89028d59d53ffff,8c028d59d51a9ff
8.242078513609115,22.02311850753179,,,144320,,"{'lat': 8.242078513609115, 'lon': 22.02311850753179}","['Italian', 'Seafood', 'Spanish']",866a3640fffffff,896a3640a17ffff,8c6a3640a1521ff
59.64156984352073,-139.8467062766046,,,144321,,"{'lat': 59.64156984352073, 'lon': -139.8467062766046}","['Spanish', 'Seafood']",860c6996fffffff,890c6996e6bffff,8c0c6996e690dff
57.89496429375819,52.69862639059031,,,144322,,"{'lat': 57.89496429375819, 'lon': 52.698626390590306}",['Seafood'],8610f4a6fffffff,8910f4a6b3bffff,8c10f4a6b3957ff
22.569401824050743,16.81812405266129,,,144323,,"{'lat': 22.569401824050743, 'lon': 16.81812405266129}","['French', 'Seafood', 'Italian']",863eb1b0fffffff,893eb1b0993ffff,8c3eb1b099195ff
58.23973892102546,37.120935443660215,,,144324,,"{'lat': 58.23973892102546, 'lon': 37.120935443660215}",['Spanish'],8611a9b37ffffff,8911a9b301bffff,8c11a9b301a07ff
58.93869269552805,-136.39311927655768,,,144325,,"{'lat': 58.93869269552805, 'lon': -136.39311927655768}",['Seafood'],861393937ffffff,89139393147ffff,8c13939314461ff
45.56997478652933,110.3927983047364,,,144326,,"{'lat': 45.56997478652933, 'lon': 110.3927983047364}","['Fast_Food', 'Spanish', 'Mexican']",862446a1fffffff,892446a1b9bffff,8c2446a1b98ddff
15.344873514609134,24.06243892788143,,,144327,,"{'lat': 15.344873514609134, 'lon': 24.06243892788143}","['Japanese', 'Cafeteria', 'French']",866b2ad6fffffff,896b2ad4d93ffff,8c6b2ad4d925dff
76.73170209499813,-66.87737262960417,,,144328,,"{'lat': 76.73170209499813, 'lon': -66.87737262960417}","['Bakery', 'French']",86026599fffffff,89026599967ffff,8c026599964d9ff
33.43174457202666,7.182467167674673,,,144329,,"{'lat': 33.43174457202666, 'lon': 7.182467167674673}","['Cafeteria', 'Japanese']",8638552d7ffffff,8938552d007ffff,8c38552d0046bff
41.34843699948047,-115.92283511726082,,,144330,,"{'lat': 41.34843699948047, 'lon': -115.92283511726082}","['Cafeteria', 'Fast_Food', 'Mexican']",8628a608fffffff,8928a6088a7ffff,8c28a6088a535ff
69.98870350804239,-102.91253524956744,,,144331,,"{'lat': 69.98870350804239, 'lon': -102.91253524956744}","['Fast_Food', 'Italian', 'Bakery']",8602cea37ffffff,8902cea3007ffff,8c02cea300495ff
-20.8280142838529,-47.07419464949373,,,144332,,"{'lat': -20.8280142838529, 'lon': -47.074194649493734}",['Bakery'],86a81a4f7ffffff,89a81a4f2dbffff,8ca81a4f2d99bff
25.96074759825809,113.2463130028026,,,144333,,"{'lat': 25.960747598258095, 'lon': 113.2463130028026}",['Seafood'],864036b2fffffff,894036b2a87ffff,8c4036b2a843bff
72.17379228538118,-53.52073803068782,,,144334,,"{'lat': 72.17379228538118, 'lon': -53.52073803068782}","['Seafood', 'Bakery']",86068ed0fffffff,89068ed0d6bffff,8c068ed0d6ab3ff
66.42231267986764,90.22350708319698,,,144335,,"{'lat': 66.42231267986764, 'lon': 90.22350708319698}","['Bar', 'Spanish', 'Italian']",860a0c8a7ffffff,890a0c8a16fffff,8c0a0c8a16f09ff
36.15566915438144,78.09080991638365,,,144336,,"{'lat': 36.15566915438144, 'lon': 78.09080991638365}","['Bar', 'Fast_Food']",863d21c5fffffff,893d21c5e77ffff,8c3d21c5e7685ff
61.89192761989014,99.6080808645907,,,144337,,"{'lat': 61.89192761989014, 'lon': 99.6080808645907}","['Italian', 'Spanish', 'Bakery']",860aa9637ffffff,890aa96340bffff,8c0aa96340a91ff
61.58583185257123,142.62664426631096,,,144338,,"{'lat': 61.58583185257123, 'lon': 142.62664426631096}","['Spanish', 'Japanese']",8614683a7ffffff,8914683a2dbffff,8c14683a2da89ff
19.382827100876995,105.42182735616746,,,144339,,"{'lat': 19.382827100876995, 'lon': 105.42182735616746}","['Bakery', 'Cafeteria']",86414100fffffff,89414100b07ffff,8c414100b0755ff
58.95026151723748,-99.80920157530912,,,144340,,"{'lat': 58.95026151723748, 'lon': -99.80920157530912}","['Bar', 'Cafeteria']",860e90c9fffffff,890e90c992bffff,8c0e90c992addff
29.00910558730305,79.82182768499223,,,144341,,"{'lat': 29.009105587303054, 'lon': 79.82182768499223}","['Spanish', 'Mexican', 'Bakery']",863dad607ffffff,893dad6055bffff,8c3dad6055a2dff
61.06153639523505,132.2760703990951,,,144342,,"{'lat': 61.06153639523505, 'lon': 132.2760703990951}",['Seafood'],86155962fffffff,89155962e93ffff,8c155962e921bff
-32.161103057718265,19.0650361994374,,,144343,,"{'lat': -32.161103057718265, 'lon': 19.0650361994374}",['Bakery'],86bc49ce7ffffff,89bc49ce023ffff,8cbc49ce021d7ff
1.5036514045377132,103.67116881688612,,,144344,,"{'lat': 1.5036514045377132, 'lon': 103.67116881688611}",['Bar'],866520537ffffff,896520536bbffff,8c6520536ba27ff
67.84530149681783,-115.67069318310526,,,144345,,"{'lat': 67.84530149681783, 'lon': -115.67069318310526}",['Cafeteria'],861328a0fffffff,891328a0e37ffff,8c1328a0e36c7ff
45.66332580887388,-110.64090144277615,,,144346,,"{'lat': 45.66332580887388, 'lon': -110.64090144277615}","['Bakery', 'Cafeteria']",8628920cfffffff,8928920ca8fffff,8c28920ca8f11ff
-22.04138702657361,-41.44601688341928,,,144347,,"{'lat': -22.04138702657361, 'lon': -41.446016883419276}",['Fast_Food'],86a8b1387ffffff,89a8b1395b7ffff,8ca8b1395b5a7ff
-5.9541762251731285,141.68345954701596,,,144348,,"{'lat': -5.9541762251731285, 'lon': 141.68345954701596}","['Bar', 'Italian', 'Bakery']",869cd354fffffff,899cd354e77ffff,8c9cd354e7437ff
41.24165780993484,-90.38965951697378,,,144349,,"{'lat': 41.241657809934836, 'lon': -90.38965951697378}",['Spanish'],862675197ffffff,89267519413ffff,8c2675194109dff
-32.068987080823575,149.60021288867154,,,144350,,"{'lat': -32.068987080823575, 'lon': 149.60021288867154}","['Spanish', 'Seafood']",86bee4317ffffff,89bee43154bffff,8cbee43154b39ff
65.32478012352482,52.35992593001035,,,144351,,"{'lat': 65.32478012352482, 'lon': 52.35992593001035}","['Mexican', 'Italian']",861071817ffffff,8910718142bffff,8c10718142831ff
78.1940963142514,-36.23940416680526,,,144352,,"{'lat': 78.1940963142514, 'lon': -36.23940416680526}","['Italian', 'Seafood']",86079e90fffffff,89079e90d23ffff,8c079e90d2217ff
58.21832127156432,48.24572668123187,,,144353,,"{'lat': 58.21832127156432, 'lon': 48.24572668123187}",['Seafood'],86101ebafffffff,89101ebae4bffff,8c101ebae4a39ff
34.24122115282589,71.59672619906243,,,144354,,"{'lat': 34.24122115282589, 'lon': 71.59672619906243}","['Cafeteria', 'Italian']",86426d90fffffff,89426d90997ffff,8c426d909951dff
-7.970022199559793,38.77160304731672,,,144355,,"{'lat': -7.970022199559793, 'lon': 38.77160304731672}","['Spanish', 'Japanese', 'Fast_Food']",867b6b82fffffff,897b6b82e3bffff,8c7b6b82e312dff
68.70700454513229,23.311596652977613,,,144356,,"{'lat': 68.70700454513229, 'lon': 23.311596652977613}",['Italian'],8608ebce7ffffff,8908ebce37bffff,8c08ebce37847ff
-17.071735112008014,134.73466559815262,,,144357,,"{'lat': -17.071735112008014, 'lon': 134.73466559815262}","['Japanese', 'Cafeteria', 'Bakery']",869c4cb4fffffff,899c4cb4a63ffff,8c9c4cb4a61e3ff
60.93224839197363,146.4894728606896,,,144358,,"{'lat': 60.93224839197363, 'lon': 146.4894728606896}",['Italian'],86173671fffffff,89173671a37ffff,8c173671a3759ff
21.31781575770788,96.0980685563431,,,144359,,"{'lat': 21.317815757707876, 'lon': 96.0980685563431}",['Japanese'],86649b02fffffff,89649b02c2bffff,8c649b02c29adff
53.40754804724561,25.537937402601983,,,144360,,"{'lat': 53.40754804724561, 'lon': 25.537937402601983}",['Fast_Food'],861f436afffffff,891f436a867ffff,8c1f436a865d1ff
75.57960887835787,-89.54613657235925,,,144361,,"{'lat': 75.57960887835787, 'lon': -89.54613657235925}","['Mexican', 'Cafeteria', 'Bar']",860254aefffffff,890254aed2fffff,8c0254aed2f01ff
23.32885408732791,120.69409934706954,,,144362,,"{'lat': 23.32885408732791, 'lon': 120.69409934706954}","['Seafood', 'Bakery']",864ba27b7ffffff,894ba27b1a3ffff,8c4ba27b1a1e3ff
40.87755598418485,114.5294441446365,,,144363,,"{'lat': 40.87755598418485, 'lon': 114.5294441446365}","['Spanish', 'Fast_Food', 'Italian']",8631a2267ffffff,8931a224493ffff,8c31a22449045ff
-30.84898053971517,126.60749652153544,,,144364,,"{'lat': -30.84898053971517, 'lon': 126.60749652153544}","['Spanish', 'Cafeteria']",86b82b217ffffff,89b82b21423ffff,8cb82b2142325ff
39.69153905370296,-113.33310100551218,,,144365,,"{'lat': 39.691539053702954, 'lon': -113.33310100551218}","['Fast_Food', 'Cafeteria']",86299e6dfffffff,89299e6d9b3ffff,8c299e6d9b0b7ff
26.580587626283005,-102.23762803154897,,,144366,,"{'lat': 26.580587626283005, 'lon': -102.23762803154895}","['Bar', 'Bakery']",8648aed47ffffff,8948aed4527ffff,8c48aed452767ff
60.71887044798963,-116.12055346119732,,,144367,,"{'lat': 60.71887044798963, 'lon': -116.12055346119732}","['French', 'Mexican']",86122e8afffffff,89122e8a837ffff,8c122e8a83701ff
-9.105961329558973,-55.907449012610286,,,144368,,"{'lat': -9.105961329558973, 'lon': -55.907449012610286}",['French'],868b99d8fffffff,898b99d8c1bffff,8c8b99d8c1889ff
4.099326602795486,-54.91430419899339,,,144369,,"{'lat': 4.099326602795486, 'lon': -54.91430419899339}","['Mexican', 'Japanese', 'Fast_Food']",865f028f7ffffff,895f028f6b7ffff,8c5f028f6b595ff
44.02330368497752,55.161408462257526,,,144370,,"{'lat': 44.02330368497752, 'lon': 55.161408462257526}","['Japanese', 'Italian']",862c5d64fffffff,892c5d64e17ffff,8c2c5d64e148dff
22.68805824761904,-99.13973840744502,,,144371,,"{'lat': 22.68805824761904, 'lon': -99.13973840744502}","['Italian', 'Bar', 'Mexican']",864998477ffffff,8949984702fffff,8c49984702ce7ff
27.25524266751333,26.87780708501481,,,144372,,"{'lat': 27.25524266751333, 'lon': 26.87780708501481}","['Italian', 'French']",863e08a47ffffff,893e08a4043ffff,8c3e08a404145ff
50.78357453161621,48.40624259305906,,,144373,,"{'lat': 50.78357453161621, 'lon': 48.40624259305906}",['Bakery'],8610950dfffffff,8910950db73ffff,8c10950db708bff
32.74153838669079,-112.26029328907592,,,144374,,"{'lat': 32.74153838669079, 'lon': -112.26029328907593}",['Mexican'],8648e91b7ffffff,8948e91b333ffff,8c48e91b332ebff
37.06992355948097,32.08629911569531,,,144375,,"{'lat': 37.06992355948097, 'lon': 32.08629911569531}","['Fast_Food', 'Japanese', 'Bakery']",863f68a67ffffff,893f68a65d3ffff,8c3f68a65d1e7ff
14.967107162650564,24.775781071406072,,,144376,,"{'lat': 14.967107162650564, 'lon': 24.775781071406072}",['Spanish'],866b2a357ffffff,896b2a353dbffff,8c6b2a353d967ff
65.95232395797404,145.0544758980992,,,144377,,"{'lat': 65.95232395797404, 'lon': 145.0544758980992}","['Cafeteria', 'Mexican']",8604832d7ffffff,8904832d56bffff,8c04832d568bdff
57.515900360918906,129.6748995265624,,,144378,,"{'lat': 57.515900360918906, 'lon': 129.6748995265624}","['Japanese', 'Fast_Food', 'Bakery']",86142bc6fffffff,89142bc68c3ffff,8c142bc68c32bff
71.61404438243414,67.92768671549322,,,144379,,"{'lat': 71.61404438243414, 'lon': 67.92768671549322}","['Spanish', 'French']",860b688d7ffffff,890b688d013ffff,8c0b688d0135dff
41.641321909802016,22.38488867643224,,,144380,,"{'lat': 41.641321909802016, 'lon': 22.38488867643224}",['Seafood'],861ec66dfffffff,891ec66dc3bffff,8c1ec66dc39a7ff
45.499900827099154,-105.56923149121796,,,144381,,"{'lat': 45.499900827099154, 'lon': -105.56923149121795}","['Fast_Food', 'Italian', 'Bar']",86278ac1fffffff,89278ac1b87ffff,8c278ac1b865dff
65.85555247235948,147.4091609742876,,,144382,,"{'lat': 65.85555247235948, 'lon': 147.4091609742876}",['Mexican'],86048ad77ffffff,89048ad72bbffff,8c048ad72bb35ff
-3.36080757714818,-42.53239543950929,,,144383,,"{'lat': -3.3608075771481793, 'lon': -42.53239543950929}",['Seafood'],868003a77ffffff,898003a734bffff,8c8003a734a43ff
39.06187440200793,33.46634133212902,,,144384,,"{'lat': 39.06187440200793, 'lon': 33.46634133212902}",['Bar'],862d15d97ffffff,892d15d824bffff,8c2d15d82499dff
48.723634060919935,80.97645957428136,,,144385,,"{'lat': 48.723634060919935, 'lon': 80.97645957428136}","['Bar', 'French', 'Italian']",8620460b7ffffff,8920460b567ffff,8c20460b566b7ff
19.73962952162292,24.471203434573223,,,144386,,"{'lat': 19.739629521622916, 'lon': 24.471203434573226}","['Italian', 'French', 'Bakery']",863ed42e7ffffff,893ed42e38bffff,8c3ed42e3891bff
-4.853937831748709,37.02176100292695,,,144387,,"{'lat': -4.853937831748709, 'lon': 37.02176100292695}","['Seafood', 'Spanish', 'Mexican']",869696857ffffff,89969685443ffff,8c96968545897ff
-29.4128584711277,-60.207107410496434,,,144388,,"{'lat': -29.4128584711277, 'lon': -60.207107410496434}","['Seafood', 'French', 'Bar']",86b26d6e7ffffff,89b26d6e083ffff,8cb26d6e082cdff
68.38017921719825,91.72307288067316,,,144389,,"{'lat': 68.38017921719825, 'lon': 91.72307288067316}",['Cafeteria'],860a72997ffffff,890a7299117ffff,8c0a72991154bff
-7.075425797647228,24.22612423433469,,,144390,,"{'lat': -7.0754257976472275, 'lon': 24.22612423433469}",['French'],8696c5a1fffffff,8996c5a19b7ffff,8c96c5a0a4db5ff
-5.070908861184776,-40.54300736768829,,,144391,,"{'lat': -5.070908861184776, 'lon': -40.54300736768829}","['French', 'Fast_Food', 'Japanese']",868006407ffffff,8980064060fffff,8c800640672ddff
